Id Commande,Id client,Categorie,Article,Prix unitaire,Quantité,Depense totale,Methode de paiement,Lieu,Date de commande
TXN_7020380,Client_22,Patisserie,Article_11_PAT,20.0,3.0,60.0,Carte de credit,En ligne,2024-06-26
TXN_4062533,Client_22,Ordinateurs et accessoires electriques,Article_19_ORDI,32.0,6.0,192.0,Carte de credit,En magasin,2024-05-01
TXN_9452917,Client_23,Patisserie,Article_12_PAT,21.5,7.0,150.5,Espèce,En ligne,2024-08-02
TXN_2387517,Client_19,Produit laitier,Article_24_LAIT,39.5,2.0,79.0,Portefeuille electronique,En ligne,2022-03-04
TXN_8404205,Client_25,Boissons,Article_25_BOI,41.0,3.0,123.0,Espèce,En ligne,2022-04-28
TXN_3843440,Client_20,Nourriture,Article_12_NOUR,21.5,8.0,172.0,Espèce,En ligne,2024-05-02
TXN_7094738,Client_10,Ordinateurs et accessoires electriques,Article_9_ORDI,17.0,2.0,34.0,Portefeuille electronique,En ligne,2024-09-10
TXN_2709041,Client_01,Bouchers,Article_22_BOU,36.5,9.0,328.5,Espèce,En ligne,2024-06-13
TXN_7183009,Client_05,Produit laitier,Article_6_LAIT,12.5,2.0,25.0,Carte de credit,En ligne,2023-05-28
TXN_1938762,Client_25,Ordinateurs et accessoires electriques,Article_20_ORDI,33.5,2.0,67.0,Carte de credit,En magasin,2024-04-12
TXN_1044590,Client_12,Appareil menager electrique,inconnu,0.0,4.0,56.0,Espèce,En ligne,2024-05-07
TXN_5826244,Client_17,Produit laitier,Article_10_LAIT,18.5,2.0,37.0,Portefeuille electronique,En magasin,2024-07-07
TXN_3772788,Client_04,Nourriture,Article_4_NOUR,9.5,1.0,9.5,Espèce,En magasin,2024-06-11
TXN_1404576,Client_01,Bouchers,Article_17_BOU,29.0,5.0,145.0,Espèce,En magasin,2023-03-26
TXN_9816950,Client_03,Boissons,Article_14_BOI,24.5,7.0,171.5,Espèce,En magasin,2024-04-14
TXN_5355489,Client_25,Meubles,Article_3_MEU,8.0,1.0,8.0,Portefeuille electronique,En ligne,2024-01-23
TXN_6314198,Client_23,Boissons,inconnu,24.5,0.0,0.0,Carte de credit,En ligne,2024-01-06
TXN_2163300,Client_12,Nourriture,Article_1_NOUR,5.0,6.0,30.0,Espèce,En magasin,2024-02-07
TXN_6920881,Client_07,Appareil menager electrique,Article_1_ELEC,5.0,5.0,25.0,Carte de credit,En magasin,2023-05-10
TXN_9536103,Client_23,Meubles,Article_2_MEU,6.5,10.0,65.0,Carte de credit,En magasin,2023-01-02
TXN_7591250,Client_16,Produit laitier,Article_8_LAIT,15.5,4.0,62.0,Carte de credit,En magasin,2024-10-23
TXN_2647272,Client_01,Meubles,Article_19_MEU,32.0,8.0,256.0,Carte de credit,En magasin,2024-03-29
TXN_3957917,Client_09,Produit laitier,inconnu,0.0,5.0,25.0,Carte de credit,En magasin,2022-10-17
TXN_9370181,Client_20,Bouchers,Article_15_BOU,26.0,9.0,234.0,Espèce,En ligne,2022-11-30
TXN_8088350,Client_02,Ordinateurs et accessoires electriques,Article_10_ORDI,18.5,8.0,148.0,Portefeuille electronique,En magasin,2023-11-24
TXN_9364579,Client_25,Boissons,Article_7_BOI,14.0,3.0,42.0,Portefeuille electronique,En magasin,2023-04-26
TXN_7415965,Client_23,Appareil menager electrique,Article_5_ELEC,11.0,8.0,88.0,Espèce,En magasin,2023-09-19
TXN_7078920,Client_07,Bouchers,Article_7_BOU,14.0,7.0,98.0,Carte de credit,En ligne,2024-07-10
TXN_4320727,Client_15,Patisserie,Article_23_PAT,38.0,4.0,152.0,Portefeuille electronique,En magasin,2023-05-18
TXN_9102767,Client_14,Nourriture,Article_13_NOUR,23.0,9.0,207.0,Espèce,En ligne,2024-05-31
TXN_8677921,Client_09,Ordinateurs et accessoires electriques,Article_5_ORDI,11.0,3.0,33.0,Carte de credit,En magasin,2022-05-09
TXN_4674560,Client_06,Appareil menager electrique,Article_22_ELEC,36.5,9.0,328.5,Portefeuille electronique,En ligne,2022-08-19
TXN_7586988,Client_22,Boissons,Article_2_BOI,6.5,3.0,19.5,Espèce,En ligne,2022-03-15
TXN_5032042,Client_08,Patisserie,Article_13_PAT,23.0,6.0,138.0,Espèce,En magasin,2023-10-28
TXN_4734390,Client_02,Appareil menager electrique,Article_11_ELEC,20.0,1.0,20.0,Portefeuille electronique,En ligne,2024-08-14
TXN_3905353,Client_09,Meubles,Article_6_MEU,12.5,2.0,25.0,Espèce,En magasin,2023-12-12
TXN_3503821,Client_23,Nourriture,Article_12_NOUR,21.5,4.0,86.0,Espèce,En magasin,2023-08-10
TXN_9254604,Client_21,Patisserie,Article_5_PAT,11.0,2.0,22.0,Carte de credit,En magasin,2024-04-19
TXN_4916417,Client_08,Boissons,Article_17_BOI,29.0,8.0,232.0,Carte de credit,En magasin,2023-11-05
TXN_1523065,Client_18,Nourriture,Article_4_NOUR,9.5,2.0,19.0,Espèce,En ligne,2022-08-15
TXN_1977173,Client_23,Bouchers,inconnu,9.5,0.0,0.0,Carte de credit,En ligne,2022-06-14
TXN_9361186,Client_25,Patisserie,Article_14_PAT,24.5,1.0,24.5,Portefeuille electronique,En magasin,2022-04-11
TXN_7974413,Client_13,Appareil menager electrique,Article_15_ELEC,26.0,5.0,130.0,Espèce,En ligne,2024-07-12
TXN_4950257,Client_01,Boissons,Article_12_BOI,21.5,2.0,43.0,Portefeuille electronique,En magasin,2023-01-10
TXN_7504883,Client_03,Produit laitier,Article_18_LAIT,30.5,9.0,274.5,Carte de credit,En ligne,2022-04-20
TXN_4219435,Client_23,Nourriture,inconnu,15.5,0.0,0.0,Portefeuille electronique,En ligne,2022-10-07
TXN_6517884,Client_20,Ordinateurs et accessoires electriques,Article_19_ORDI,32.0,6.0,192.0,Portefeuille electronique,En ligne,2024-05-23
TXN_4091872,Client_10,Nourriture,Article_14_NOUR,24.5,1.0,24.5,Portefeuille electronique,En ligne,2023-07-15
TXN_1367634,Client_20,Boissons,Article_4_BOI,9.5,8.0,76.0,Espèce,En ligne,2022-08-25
TXN_9713810,Client_14,Meubles,Article_23_MEU,38.0,3.0,114.0,Carte de credit,En magasin,2022-03-07
TXN_1031651,Client_12,Boissons,Article_2_BOI,6.5,6.0,39.0,Portefeuille electronique,En ligne,2023-05-03
TXN_5739434,Client_05,Appareil menager electrique,Article_13_ELEC,23.0,2.0,46.0,Carte de credit,En magasin,2022-04-15
TXN_7420327,Client_05,Meubles,inconnu,0.0,8.0,232.0,Carte de credit,En ligne,2023-02-24
TXN_1443512,Client_19,Patisserie,inconnu,29.0,0.0,0.0,Espèce,En ligne,2022-11-20
TXN_7090174,Client_06,Ordinateurs et accessoires electriques,Article_19_ORDI,32.0,8.0,256.0,Portefeuille electronique,En ligne,2024-12-27
TXN_6365546,Client_02,Boissons,Article_8_BOI,15.5,7.0,108.5,Portefeuille electronique,En magasin,2022-08-13
TXN_9054315,Client_12,Boissons,Article_16_BOI,27.5,4.0,110.0,Espèce,En ligne,2022-12-30
TXN_9451256,Client_04,Patisserie,Article_17_PAT,29.0,7.0,203.0,Carte de credit,En magasin,2023-05-28
TXN_5810308,Client_13,Nourriture,Article_9_NOUR,17.0,3.0,51.0,Espèce,En ligne,2023-06-08
TXN_9547089,Client_21,Produit laitier,Article_18_LAIT,30.5,4.0,122.0,Carte de credit,En magasin,2023-01-14
TXN_7663927,Client_21,Produit laitier,Article_17_LAIT,29.0,9.0,261.0,Portefeuille electronique,En ligne,2023-08-02
TXN_2377286,Client_04,Patisserie,Article_17_PAT,29.0,3.0,87.0,Carte de credit,En ligne,2023-09-30
TXN_6476793,Client_24,Ordinateurs et accessoires electriques,Article_18_ORDI,30.5,2.0,61.0,Carte de credit,En magasin,2022-11-05
TXN_4105792,Client_02,Meubles,Article_2_MEU,6.5,9.0,58.5,Espèce,En ligne,2023-10-14
TXN_2716764,Client_18,Boissons,Article_12_BOI,21.5,9.0,193.5,Portefeuille electronique,En magasin,2022-10-25
TXN_6437047,Client_03,Appareil menager electrique,inconnu,0.0,7.0,255.5,Espèce,En ligne,2023-03-28
TXN_9928533,Client_19,Boissons,Article_12_BOI,21.5,10.0,215.0,Carte de credit,En ligne,2022-12-01
TXN_9583443,Client_03,Meubles,Article_8_MEU,15.5,10.0,155.0,Carte de credit,En magasin,2023-05-01
TXN_7811299,Client_05,Bouchers,Article_20_BOU,33.5,3.0,100.5,Espèce,En ligne,2023-07-21
TXN_6829963,Client_03,Nourriture,Article_9_NOUR,17.0,4.0,68.0,Espèce,En ligne,2023-12-31
TXN_9427980,Client_12,Boissons,inconnu,0.0,8.0,124.0,Espèce,En ligne,2023-06-22
TXN_3987229,Client_25,Boissons,inconnu,0.0,3.0,60.0,Espèce,En ligne,2023-02-11
TXN_3653878,Client_23,Bouchers,Article_14_BOU,24.5,6.0,147.0,Espèce,En magasin,2022-11-12
TXN_7752160,Client_24,Appareil menager electrique,Article_20_ELEC,33.5,3.0,100.5,Carte de credit,En ligne,2024-08-29
TXN_1593463,Client_08,Appareil menager electrique,Article_21_ELEC,35.0,7.0,245.0,Carte de credit,En magasin,2022-11-27
TXN_3071763,Client_02,Ordinateurs et accessoires electriques,Article_15_ORDI,26.0,1.0,26.0,Carte de credit,En magasin,2023-09-07
TXN_1884808,Client_03,Boissons,Article_8_BOI,15.5,1.0,15.5,Portefeuille electronique,En magasin,2023-01-26
TXN_4497413,Client_02,Meubles,Article_8_MEU,15.5,10.0,155.0,Portefeuille electronique,En magasin,2022-06-30
TXN_3856988,Client_01,Ordinateurs et accessoires electriques,Article_12_ORDI,21.5,10.0,215.0,Carte de credit,En magasin,2022-09-17
TXN_4984048,Client_08,Appareil menager electrique,Article_25_ELEC,41.0,5.0,205.0,Carte de credit,En magasin,2022-02-27
TXN_5369691,Client_24,Nourriture,Article_6_NOUR,12.5,5.0,62.5,Espèce,En ligne,2022-02-16
TXN_9682557,Client_05,Boissons,inconnu,32.0,0.0,0.0,Portefeuille electronique,En ligne,2022-12-15
TXN_6046922,Client_10,Nourriture,Article_21_NOUR,35.0,7.0,245.0,Espèce,En ligne,2023-08-21
TXN_1398946,Client_18,Patisserie,Article_12_PAT,21.5,3.0,64.5,Espèce,En ligne,2022-11-04
TXN_6981431,Client_24,Patisserie,Article_25_PAT,41.0,1.0,41.0,Carte de credit,En ligne,2022-03-26
TXN_7365607,Client_20,Produit laitier,Article_6_LAIT,12.5,3.0,37.5,Espèce,En ligne,2023-05-26
TXN_1014253,Client_01,Meubles,Article_14_MEU,24.5,9.0,220.5,Carte de credit,En magasin,2023-01-15
TXN_9631306,Client_09,Appareil menager electrique,Article_20_ELEC,33.5,8.0,268.0,Portefeuille electronique,En magasin,2024-02-18
TXN_3592627,Client_03,Meubles,Article_2_MEU,6.5,4.0,26.0,Espèce,En ligne,2024-08-28
TXN_2147697,Client_04,Produit laitier,inconnu,39.5,0.0,0.0,Carte de credit,En magasin,2022-03-19
TXN_5268837,Client_01,Appareil menager electrique,Article_22_ELEC,36.5,2.0,73.0,Carte de credit,En ligne,2022-01-15
TXN_3521719,Client_22,Patisserie,inconnu,39.5,0.0,0.0,Espèce,En magasin,2022-10-15
TXN_7467481,Client_09,Boissons,Article_22_BOI,36.5,9.0,328.5,Espèce,En magasin,2022-03-12
TXN_5600366,Client_24,Meubles,Article_20_MEU,33.5,5.0,167.5,Portefeuille electronique,En magasin,2022-12-22
TXN_3255864,Client_13,Patisserie,Article_12_PAT,21.5,7.0,150.5,Espèce,En magasin,2022-06-02
TXN_7660981,Client_19,Ordinateurs et accessoires electriques,Article_13_ORDI,23.0,5.0,115.0,Portefeuille electronique,En ligne,2023-05-26
TXN_4796001,Client_01,Boissons,Article_7_BOI,14.0,1.0,14.0,Espèce,En ligne,2024-02-13
TXN_7585393,Client_24,Patisserie,Article_18_PAT,30.5,10.0,305.0,Carte de credit,En magasin,2022-01-26
TXN_4269803,Client_15,Meubles,Article_19_MEU,32.0,10.0,320.0,Espèce,En ligne,2022-08-27
TXN_9008981,Client_11,Bouchers,Article_24_BOU,39.5,1.0,39.5,Portefeuille electronique,En magasin,2022-02-09
TXN_2875355,Client_16,Meubles,Article_8_MEU,15.5,8.0,124.0,Portefeuille electronique,En ligne,2024-01-18
TXN_5780579,Client_08,Meubles,inconnu,12.5,0.0,0.0,Portefeuille electronique,En magasin,2023-05-23
TXN_2037577,Client_24,Nourriture,Article_17_NOUR,29.0,7.0,203.0,Portefeuille electronique,En ligne,2023-02-20
TXN_8737799,Client_16,Nourriture,Article_6_NOUR,12.5,2.0,25.0,Portefeuille electronique,En magasin,2022-08-20
TXN_6705277,Client_03,Ordinateurs et accessoires electriques,Article_20_ORDI,33.5,4.0,134.0,Portefeuille electronique,En ligne,2022-12-30
TXN_3359492,Client_17,Produit laitier,inconnu,8.0,0.0,0.0,Espèce,En ligne,2024-11-05
TXN_9268528,Client_13,Appareil menager electrique,Article_23_ELEC,38.0,8.0,304.0,Espèce,En ligne,2024-03-25
TXN_3442471,Client_09,Produit laitier,Article_22_LAIT,36.5,1.0,36.5,Espèce,En magasin,2023-05-29
TXN_8746722,Client_25,Boissons,Article_12_BOI,21.5,10.0,215.0,Espèce,En magasin,2022-11-24
TXN_3485437,Client_25,Ordinateurs et accessoires electriques,Article_2_ORDI,6.5,10.0,65.0,Carte de credit,En ligne,2023-07-12
TXN_9538128,Client_23,Ordinateurs et accessoires electriques,Article_14_ORDI,24.5,8.0,196.0,Portefeuille electronique,En ligne,2024-02-22
TXN_2163627,Client_18,Produit laitier,Article_23_LAIT,38.0,6.0,228.0,Espèce,En ligne,2022-08-07
TXN_5451304,Client_14,Meubles,Article_4_MEU,9.5,1.0,9.5,Portefeuille electronique,En ligne,2022-07-21
TXN_5625570,Client_05,Patisserie,Article_11_PAT,20.0,1.0,20.0,Portefeuille electronique,En ligne,2024-07-16
TXN_1796174,Client_14,Ordinateurs et accessoires electriques,Article_6_ORDI,12.5,3.0,37.5,Portefeuille electronique,En ligne,2024-11-22
TXN_8286101,Client_24,Nourriture,Article_17_NOUR,29.0,6.0,174.0,Portefeuille electronique,En magasin,2024-08-06
TXN_2544376,Client_05,Nourriture,Article_11_NOUR,20.0,2.0,40.0,Carte de credit,En magasin,2024-01-31
TXN_1441328,Client_12,Ordinateurs et accessoires electriques,Article_23_ORDI,38.0,2.0,76.0,Carte de credit,En ligne,2023-04-07
TXN_2543415,Client_11,Meubles,Article_8_MEU,15.5,7.0,108.5,Espèce,En magasin,2022-08-08
TXN_9493348,Client_17,Nourriture,Article_1_NOUR,5.0,10.0,50.0,Espèce,En ligne,2022-06-11
TXN_5648628,Client_22,Patisserie,Article_4_PAT,9.5,3.0,28.5,Espèce,En ligne,2024-03-22
TXN_3858610,Client_17,Patisserie,Article_24_PAT,39.5,10.0,395.0,Portefeuille electronique,En ligne,2024-05-15
TXN_5615436,Client_07,Boissons,Article_15_BOI,26.0,6.0,156.0,Espèce,En magasin,2022-07-21
TXN_7833172,Client_05,Produit laitier,Article_19_LAIT,32.0,6.0,192.0,Portefeuille electronique,En ligne,2023-11-22
TXN_8147389,Client_14,Appareil menager electrique,Article_15_ELEC,26.0,5.0,130.0,Portefeuille electronique,En magasin,2023-12-02
TXN_5512150,Client_21,Bouchers,Article_20_BOU,33.5,2.0,67.0,Espèce,En ligne,2024-04-17
TXN_8967003,Client_07,Patisserie,Article_16_PAT,27.5,1.0,27.5,Carte de credit,En ligne,2024-10-29
TXN_7276508,Client_15,Meubles,Article_5_MEU,11.0,7.0,77.0,Espèce,En magasin,2022-11-25
TXN_8996070,Client_20,Bouchers,Article_16_BOU,27.5,8.0,220.0,Espèce,En magasin,2023-05-23
TXN_2217778,Client_12,Meubles,Article_18_MEU,30.5,8.0,244.0,Portefeuille electronique,En magasin,2024-12-19
TXN_5390878,Client_12,Nourriture,Article_20_NOUR,33.5,4.0,134.0,Carte de credit,En ligne,2024-05-02
TXN_8483818,Client_15,Meubles,Article_25_MEU,41.0,4.0,164.0,Portefeuille electronique,En magasin,2024-03-03
TXN_7767182,Client_18,Meubles,Article_21_MEU,35.0,5.0,175.0,Espèce,En ligne,2024-11-13
TXN_3599726,Client_06,Meubles,Article_2_MEU,6.5,2.0,13.0,Espèce,En magasin,2022-11-25
TXN_4848182,Client_21,Nourriture,inconnu,0.0,4.0,146.0,Carte de credit,En ligne,2023-09-11
TXN_5009902,Client_23,Ordinateurs et accessoires electriques,Article_20_ORDI,33.5,7.0,234.5,Carte de credit,En magasin,2023-08-16
TXN_1815089,Client_18,Produit laitier,Article_8_LAIT,15.5,7.0,108.5,Espèce,En ligne,2022-07-16
TXN_2685384,Client_23,Boissons,Article_8_BOI,15.5,3.0,46.5,Carte de credit,En magasin,2022-08-30
TXN_1512841,Client_15,Nourriture,Article_13_NOUR,23.0,1.0,23.0,Espèce,En ligne,2023-09-12
TXN_4824204,Client_22,Appareil menager electrique,Article_15_ELEC,26.0,4.0,104.0,Portefeuille electronique,En ligne,2023-04-24
TXN_9662222,Client_10,Ordinateurs et accessoires electriques,Article_23_ORDI,38.0,2.0,76.0,Espèce,En ligne,2024-09-26
TXN_5247770,Client_23,Ordinateurs et accessoires electriques,Article_7_ORDI,14.0,5.0,70.0,Portefeuille electronique,En ligne,2023-12-19
TXN_2649541,Client_18,Bouchers,Article_21_BOU,35.0,7.0,245.0,Espèce,En ligne,2022-12-28
TXN_8116349,Client_01,Produit laitier,Article_19_LAIT,32.0,7.0,224.0,Portefeuille electronique,En ligne,2024-11-02
TXN_9361358,Client_13,Nourriture,inconnu,0.0,5.0,115.0,Carte de credit,En magasin,2023-05-11
TXN_2905292,Client_21,Boissons,Article_25_BOI,41.0,1.0,41.0,Espèce,En magasin,2023-12-20
TXN_6476117,Client_16,Patisserie,Article_9_PAT,17.0,3.0,51.0,Portefeuille electronique,En magasin,2025-01-16
TXN_1160375,Client_14,Appareil menager electrique,Article_5_ELEC,11.0,10.0,110.0,Carte de credit,En ligne,2023-08-12
TXN_1851161,Client_11,Ordinateurs et accessoires electriques,Article_10_ORDI,18.5,7.0,129.5,Carte de credit,En ligne,2024-11-24
TXN_4286155,Client_12,Nourriture,Article_5_NOUR,11.0,7.0,77.0,Carte de credit,En ligne,2025-01-03
TXN_4214359,Client_01,Produit laitier,Article_11_LAIT,20.0,5.0,100.0,Carte de credit,En ligne,2023-07-11
TXN_9911083,Client_07,Appareil menager electrique,Article_16_ELEC,27.5,2.0,55.0,Portefeuille electronique,En magasin,2023-10-18
TXN_2095657,Client_16,Meubles,Article_25_MEU,41.0,6.0,246.0,Carte de credit,En ligne,2023-09-26
TXN_1159099,Client_11,Ordinateurs et accessoires electriques,Article_17_ORDI,29.0,5.0,145.0,Espèce,En ligne,2023-06-08
TXN_4347202,Client_16,Produit laitier,Article_11_LAIT,20.0,1.0,20.0,Carte de credit,En ligne,2022-07-05
TXN_2023399,Client_19,Produit laitier,Article_11_LAIT,20.0,7.0,140.0,Espèce,En ligne,2024-09-12
TXN_8619540,Client_11,Appareil menager electrique,Article_25_ELEC,41.0,5.0,205.0,Portefeuille electronique,En magasin,2022-07-17
TXN_1490623,Client_19,Bouchers,inconnu,29.0,0.0,0.0,Espèce,En ligne,2023-09-05
TXN_2258558,Client_17,Boissons,inconnu,15.5,0.0,0.0,Espèce,En magasin,2023-11-23
TXN_4045427,Client_07,Nourriture,Article_6_NOUR,12.5,4.0,50.0,Carte de credit,En ligne,2023-05-31
TXN_9592834,Client_08,Patisserie,Article_15_PAT,26.0,5.0,130.0,Carte de credit,En ligne,2022-07-22
TXN_3965941,Client_06,Appareil menager electrique,Article_24_ELEC,39.5,2.0,79.0,Carte de credit,En ligne,2022-08-19
TXN_2782561,Client_15,Ordinateurs et accessoires electriques,Article_10_ORDI,18.5,10.0,185.0,Espèce,En ligne,2022-03-13
TXN_1734171,Client_04,Meubles,Article_18_MEU,30.5,2.0,61.0,Espèce,En magasin,2024-09-29
TXN_3184534,Client_21,Nourriture,Article_11_NOUR,20.0,5.0,100.0,Portefeuille electronique,En magasin,2022-02-20
TXN_4059881,Client_02,Produit laitier,Article_2_LAIT,6.5,2.0,13.0,Portefeuille electronique,En magasin,2024-07-16
TXN_1384004,Client_25,Bouchers,Article_17_BOU,29.0,3.0,87.0,Espèce,En ligne,2023-07-15
TXN_6860798,Client_17,Ordinateurs et accessoires electriques,Article_10_ORDI,18.5,1.0,18.5,Espèce,En magasin,2024-09-05
TXN_9403833,Client_13,Nourriture,Article_23_NOUR,38.0,5.0,190.0,Portefeuille electronique,En ligne,2023-11-06
TXN_4096416,Client_18,Meubles,Article_23_MEU,38.0,9.0,342.0,Portefeuille electronique,En ligne,2022-08-15
TXN_5592249,Client_07,Ordinateurs et accessoires electriques,inconnu,0.0,8.0,136.0,Espèce,En magasin,2023-03-14
TXN_5311558,Client_16,Appareil menager electrique,Article_13_ELEC,23.0,10.0,230.0,Espèce,En magasin,2024-12-06
TXN_5527798,Client_16,Appareil menager electrique,Article_2_ELEC,6.5,6.0,39.0,Portefeuille electronique,En magasin,2023-05-16
TXN_1919804,Client_20,Bouchers,Article_24_BOU,39.5,7.0,276.5,Espèce,En magasin,2022-01-11
TXN_7306528,Client_11,Patisserie,Article_4_PAT,9.5,7.0,66.5,Portefeuille electronique,En ligne,2022-10-29
TXN_1135523,Client_04,Appareil menager electrique,Article_20_ELEC,33.5,6.0,201.0,Carte de credit,En magasin,2024-08-04
TXN_5342329,Client_19,Meubles,Article_11_MEU,20.0,9.0,180.0,Espèce,En ligne,2023-09-29
TXN_7673230,Client_22,Patisserie,Article_17_PAT,29.0,5.0,145.0,Portefeuille electronique,En ligne,2024-06-25
TXN_5270259,Client_06,Nourriture,Article_21_NOUR,35.0,9.0,315.0,Espèce,En magasin,2025-01-14
TXN_4108031,Client_22,Ordinateurs et accessoires electriques,Article_21_ORDI,35.0,8.0,280.0,Portefeuille electronique,En magasin,2024-07-01
TXN_4231938,Client_16,Boissons,Article_16_BOI,27.5,2.0,55.0,Portefeuille electronique,En ligne,2024-06-04
TXN_6420393,Client_24,Patisserie,Article_17_PAT,29.0,10.0,290.0,Espèce,En ligne,2022-03-14
TXN_1136214,Client_25,Meubles,Article_2_MEU,6.5,4.0,26.0,Espèce,En ligne,2023-08-06
TXN_8401176,Client_17,Ordinateurs et accessoires electriques,Article_9_ORDI,17.0,7.0,119.0,Portefeuille electronique,En ligne,2023-12-14
TXN_3202495,Client_08,Boissons,Article_7_BOI,14.0,10.0,140.0,Espèce,En magasin,2024-08-15
TXN_2850454,Client_23,Meubles,Article_20_MEU,33.5,9.0,301.5,Carte de credit,En magasin,2023-01-17
TXN_8439426,Client_19,Nourriture,Article_5_NOUR,11.0,9.0,99.0,Portefeuille electronique,En ligne,2025-01-09
TXN_7399472,Client_20,Produit laitier,Article_7_LAIT,14.0,3.0,42.0,Espèce,En ligne,2023-02-15
TXN_7900727,Client_07,Boissons,Article_23_BOI,38.0,1.0,38.0,Espèce,En ligne,2023-07-03
TXN_3188922,Client_08,Produit laitier,Article_24_LAIT,39.5,5.0,197.5,Carte de credit,En ligne,2023-05-31
TXN_7949456,Client_21,Appareil menager electrique,Article_15_ELEC,26.0,4.0,104.0,Espèce,En ligne,2023-05-09
TXN_1432870,Client_14,Produit laitier,Article_5_LAIT,11.0,6.0,66.0,Carte de credit,En magasin,2024-05-22
TXN_8240192,Client_02,Meubles,Article_15_MEU,26.0,3.0,78.0,Portefeuille electronique,En magasin,2024-04-10
TXN_4752744,Client_20,Patisserie,Article_20_PAT,33.5,9.0,301.5,Espèce,En ligne,2022-09-25
TXN_4609121,Client_05,Appareil menager electrique,Article_11_ELEC,20.0,2.0,40.0,Carte de credit,En magasin,2024-11-13
TXN_4617868,Client_22,Nourriture,Article_24_NOUR,39.5,6.0,237.0,Espèce,En magasin,2022-06-03
TXN_7792938,Client_01,Patisserie,Article_14_PAT,24.5,2.0,49.0,Portefeuille electronique,En magasin,2022-01-21
TXN_6582263,Client_12,Bouchers,Article_16_BOU,27.5,3.0,82.5,Espèce,En ligne,2022-04-03
TXN_5045913,Client_01,Meubles,Article_23_MEU,38.0,4.0,152.0,Portefeuille electronique,En ligne,2022-10-17
TXN_9094247,Client_06,Boissons,Article_2_BOI,6.5,4.0,26.0,Carte de credit,En magasin,2022-09-03
